1,2,14,3,1,0.5,0,1.5,1,3,7,8,22,TRUE,TRUE,TRUE,TRUE,4,Aswini,Chithirai,7,58%
1,2,14,4,1,0.5,0,1.5,1,3,7,8,22,TRUE,TRUE,TRUE,TRUE,4,Aswini,Chithirai,7,58%
1,2,15,1,1,0.5,6,1.5,0,3,7,8,27,FALSE,TRUE,TRUE,FALSE,2,Aswini,Swaathi,6,50%
1,2,15,2,1,0.5,6,1.5,0,3,7,8,27,FALSE,TRUE,TRUE,FALSE,2,Aswini,Swaathi,6,50%
1,2,15,3,1,0.5,6,1.5,0,3,7,8,27,FALSE,TRUE,TRUE,FALSE,2,Aswini,Swaathi,6,50%
1,2,15,4,1,0.5,6,1.5,0,3,7,8,27,FALSE,TRUE,TRUE,FALSE,2,Aswini,Swaathi,6,50%
1,2,16,1,1,0.5,0,1.5,1,3,7,8,22,FALSE,TRUE,TRUE,FALSE,2,Aswini,Visaakam,5,42%
1,2,16,2,1,0.5,0,1.5,1,3,7,8,22,FALSE,TRUE,TRUE,FALSE,2,Aswini,Visaakam,5,42%
1,2,16,3,1,0.5,0,1.5,1,3,7,8,22,FALSE,TRUE,TRUE,FALSE,2,Aswini,Visaakam,5,42%
1,2,16,4,0,1,0,1.5,1,5,0,8,16.5,FALSE,TRUE,TRUE,FALSE,2,Aswini,Visaakam,4,33%
1,2,17,1,0,1,6,1.5,1,5,0,8,22.5,TRUE,TRUE,TRUE,FALSE,3,Aswini,Anusham,6,50%
1,2,17,2,0,1,6,1.5,1,5,0,8,22.5,TRUE,TRUE,TRUE,FALSE,3,Aswini,Anusham,6,50%
1,2,17,3,0,1,6,1.5,1,5,0,8,22.5,TRUE,TRUE,TRUE,FALSE,3,Aswini,Anusham,6,50%
1,2,17,4,0,1,6,1.5,1,5,0,8,22.5,TRUE,TRUE,TRUE,FALSE,3,Aswini,Anusham,6,50%
1,2,18,1,0,1,0,1.5,1,5,0,0,8.5,FALSE,FALSE,FALSE,FALSE,0,Aswini,Kaettai,1,8%
1,2,18,2,0,1,0,1.5,1,5,0,0,8.5,FALSE,FALSE,FALSE,FALSE,0,Aswini,Kaettai,1,8%
1,2,18,3,0,1,0,1.5,1,5,0,0,8.5,FALSE,FALSE,FALSE,FALSE,0,Aswini,Kaettai,1,8%
1,2,18,4,0,1,0,1.5,1,5,0,0,8.5,FALSE,FALSE,FALSE,FALSE,0,Aswini,Kaettai,1,8%
1,2,19,1,1,0.5,0,3,2,5,0,0,11.5,FALSE,TRUE,FALSE,FALSE,1,Aswini,Moolam,4,33%
1,2,19,2,1,0.5,0,3,2,5,0,0,11.5,FALSE,TRUE,FALSE,FALSE,1,Aswini,Moolam,4,33%
1,2,19,3,1,2,0,3,2,5,0,0,13,FALSE,TRUE,FALSE,FALSE,1,Aswini,Moolam,5,42%
1,2,19,4,1,2,0,3,2,5,0,0,13,FALSE,TRUE,FALSE,FALSE,1,Aswini,Moolam,5,42%
1,2,20,1,1,0.5,6,1.5,3,5,0,8,25,TRUE,TRUE,TRUE,FALSE,3,Aswini,Pooraadam,8,67%
1,2,20,2,1,0.5,6,1.5,3,5,0,8,25,TRUE,TRUE,TRUE,FALSE,3,Aswini,Pooraadam,8,67%
1,2,20,3,1,2,6,1.5,3,5,0,8,26.5,TRUE,TRUE,TRUE,FALSE,3,Aswini,Pooraadam,9,75%
1,2,20,4,1,2,6,1.5,3,5,0,8,26.5,TRUE,TRUE,TRUE,FALSE,3,Aswini,Pooraadam,9,75%
1,2,21,1,1,0.5,6,1.5,2,5,0,8,24,FALSE,TRUE,TRUE,FALSE,2,Aswini,Uthiraadam,6,50%
1,2,21,2,1,2,6,1.5,2,0.5,7,8,28,FALSE,TRUE,TRUE,FALSE,2,Aswini,Uthiraadam,7,58%
1,2,21,3,1,1,6,1.5,2,0.5,7,8,27,FALSE,TRUE,TRUE,FALSE,2,Aswini,Uthiraadam,6,50%
1,2,21,4,1,1,6,1.5,2,0.5,7,8,27,FALSE,TRUE,TRUE,FALSE,2,Aswini,Uthiraadam,6,50%
1,2,22,1,1,2,6,1.5,3,0.5,7,8,29,FALSE,TRUE,TRUE,FALSE,2,Aswini,Thiruvonam,8,67%
1,2,22,2,1,2,6,1.5,3,0.5,7,8,29,FALSE,TRUE,TRUE,FALSE,2,Aswini,Thiruvonam,8,67%
1,2,22,3,1,1,6,1.5,3,0.5,7,8,28,FALSE,TRUE,TRUE,FALSE,2,Aswini,Thiruvonam,7,58%
1,2,22,4,1,1,6,1.5,3,0.5,7,8,28,FALSE,TRUE,TRUE,FALSE,2,Aswini,Thiruvonam,7,58%
1,2,23,1,1,2,0,1.5,1,0.5,7,8,21,TRUE,TRUE,TRUE,FALSE,3,Aswini,Avittam,7,58%
1,2,23,2,1,2,0,1.5,1,0.5,7,8,21,TRUE,TRUE,TRUE,FALSE,3,Aswini,Avittam,7,58%
1,2,23,3,1,0.5,0,1.5,1,0.5,7,8,19.5,TRUE,TRUE,TRUE,FALSE,3,Aswini,Avittam,6,50%
